invyr,statecd,unitcd,countycd,plot,lat,lon,lon.1,lat.1
2000,27,2,7,21319,47.722135,-94.655351,-94.655351,47.722135
2002,27,2,7,21321,48.009576,-94.646645,-94.646645,48.009576
2002,27,2,7,21328,48.225614,-95.185228,-95.185228,48.225614
2001,27,2,7,21348,48.528859,-95.409095,-95.409095,48.528859
2003,27,2,7,21358,48.260654,-95.056721,-95.056721,48.260654
2001,27,2,7,21368,47.929696,-94.53836,-94.53836,47.929696
2000,27,2,7,21370,47.867117,-95.025775,-95.025775,47.867117
2002,27,2,7,21375,48.317631,-95.156549,-95.156549,48.317631
2003,27,2,7,21378,48.219445,-95.252154,-95.252154,48.219445
1999,27,2,7,21432,47.740339,-95.081476,-95.081476,47.740339
2002,27,2,7,21436,47.860386,-94.897389,-94.897389,47.860386
2001,27,2,7,21437,47.618036,-95.133828,-95.133828,47.618036
2000,27,2,7,21454,47.965902,-94.595013,-94.595013,47.965902
2001,27,2,7,21476,47.709986,-94.43392,-94.43392,47.709986
2002,27,2,7,21478,48.455648,-95.292024,-95.292024,48.455648
2003,27,2,7,21480,47.772971,-95.010323,-95.010323,47.772971
2002,27,2,7,21482,47.888802,-94.575448,-94.575448,47.888802
2000,27,2,7,21489,48.29867,-95.404509,-95.404509,48.29867
2003,27,2,7,21494,48.510276,-95.517252,-95.517252,48.510276
2002,27,2,7,21499,48.183963,-95.291912,-95.291912,48.183963
2000,27,2,7,21516,48.15631,-95.207065,-95.207065,48.15631
2000,27,2,7,21517,48.075055,-95.208358,-95.208358,48.075055
2000,27,2,7,21521,48.525104,-95.451168,-95.451168,48.525104
2000,27,2,7,21525,47.660154,-95.173314,-95.173314,47.660154
2000,27,2,7,21527,47.900109,-94.457914,-94.457914,47.900109
2001,27,2,7,21529,48.418611,-95.261048,-95.261048,48.418611
2001,27,2,7,21530,48.196948,-94.94552,-94.94552,48.196948
2001,27,2,7,21536,48.029304,-95.217647,-95.217647,48.029304
2001,27,2,7,21538,47.89268,-94.674203,-94.674203,47.89268
2001,27,2,7,21540,47.823269,-94.538323,-94.538323,47.823269
2001,27,2,7,21542,47.774419,-94.577032,-94.577032,47.774419
2001,27,2,7,21543,47.713787,-95.105621,-95.105621,47.713787
2002,27,2,7,21546,48.490648,-95.5798,-95.5798,48.490648
2002,27,2,7,21550,48.114848,-95.135734,-95.135734,48.114848
2002,27,2,7,21555,47.847393,-94.68996,-94.68996,47.847393
2002,27,2,7,21556,47.706169,-94.531416,-94.531416,47.706169
2001,27,2,7,21561,48.248377,-95.151092,-95.151092,48.248377
2001,27,2,7,21562,48.184957,-95.046142,-95.046142,48.184957
2003,27,2,7,21564,48.450231,-95.516851,-95.516851,48.450231
2003,27,2,7,21565,48.314123,-95.237002,-95.237002,48.314123
2003,27,2,7,21568,48.101601,-95.122077,-95.122077,48.101601
2003,27,2,7,21569,48.043625,-94.94849,-94.94849,48.043625
2003,27,2,7,21572,47.864126,-94.985434,-94.985434,47.864126
2003,27,2,7,21573,47.85257,-95.164055,-95.164055,47.85257
2001,27,2,7,21581,48.182162,-95.403981,-95.403981,48.182162
2004,27,2,7,21583,48.41627,-95.536253,-95.536253,48.41627
2004,27,2,7,21589,48.298784,-95.550017,-95.550017,48.298784
2004,27,2,7,21594,48.227743,-95.549174,-95.549174,48.227743
2004,27,2,7,21596,48.193885,-95.015813,-95.015813,48.193885
2004,27,2,7,21597,48.186107,-95.201095,-95.201095,48.186107
2004,27,2,7,21601,48.168767,-95.400389,-95.400389,48.168767
2004,27,2,7,21602,48.159121,-95.593136,-95.593136,48.159121
2004,27,2,7,21605,48.101467,-95.444511,-95.444511,48.101467
2004,27,2,7,21607,48.089035,-95.267844,-95.267844,48.089035
2004,27,2,7,21615,47.923443,-94.55074,-94.55074,47.923443
2004,27,2,7,21619,47.893471,-94.421453,-94.421453,47.893471
2004,27,2,7,21620,47.857439,-94.641285,-94.641285,47.857439
2004,27,2,7,21621,47.824838,-94.97216,-94.97216,47.824838
2004,27,2,7,21622,47.816829,-95.166993,-95.166993,47.816829
2004,27,2,7,21623,47.802808,-94.476289,-94.476289,47.802808
2004,27,2,7,21626,47.725467,-94.46681,-94.46681,47.725467
2004,27,2,7,21627,47.709737,-94.685156,-94.685156,47.709737
2004,27,2,7,21640,48.281109,-95.21086,-95.21086,48.281109
2004,27,2,7,21641,47.830451,-94.817189,-94.817189,47.830451
2003,27,2,7,21645,48.167271,-95.277529,-95.277529,48.167271
2003,27,2,7,21646,48.17619,-95.142483,-95.142483,48.17619
2001,27,2,7,29011,47.81385,-94.877187,-94.877187,47.81385
2003,27,2,7,29017,47.718479,-94.665526,-94.665526,47.718479
2002,27,2,7,29035,48.09268,-95.540997,-95.540997,48.09268
2003,27,2,7,29037,47.759733,-94.75257,-94.75257,47.759733
2001,27,2,7,29039,47.70132,-94.453428,-94.453428,47.70132
1999,27,2,29,20015,47.241266,-95.383424,-95.383424,47.241266
2002,27,2,29,20020,47.317318,-95.403975,-95.403975,47.317318
2000,27,2,29,20023,47.261628,-95.28602,-95.28602,47.261628
2000,27,2,29,20031,47.364662,-95.329488,-95.329488,47.364662
2001,27,2,29,20044,47.246462,-95.346962,-95.346962,47.246462
1999,27,2,29,20047,47.876733,-95.397666,-95.397666,47.876733
2003,27,2,29,20048,47.538663,-95.293498,-95.293498,47.538663
1999,27,2,29,20056,47.378019,-95.190195,-95.190195,47.378019
2002,27,2,29,20058,47.247389,-95.467607,-95.467607,47.247389
2001,27,2,29,20059,47.305455,-95.48591,-95.48591,47.305455
2000,27,2,29,20063,47.258262,-95.45068,-95.45068,47.258262
2000,27,2,29,20067,47.965207,-95.459933,-95.459933,47.965207
2001,27,2,29,20074,47.603072,-95.352673,-95.352673,47.603072
2003,27,2,29,20076,47.854987,-95.253427,-95.253427,47.854987
2003,27,2,29,20092,47.259474,-95.525331,-95.525331,47.259474
2001,27,2,29,20105,47.564413,-95.232072,-95.232072,47.564413
